;OP;OPID;Steekproef;Mode;HHPers;HHSam;HHPlOP;HHLft1;HHLft2;HHLft3;HHLft4;WoPC;WoGem;Sted;GemGr;Prov;Corop;BuurtAdam;MRA;MRDH;Geslacht;Leeftijd;KLeeft;Herkomst;BetWerk;OnbBez;MaatsPart;Opleiding;HHBestInkG;HHGestInkG;HHLaagInk;HHSocInk;HHWelvG;HHRijbewijsAu;HHRijbewijsMo;HHRijbewijsBr;OPRijbewijsAu;OPRijbewijsMo;OPRijbewijsBr;HHAuto;HHAutoL;OPAuto;BrandstofPa1;XBrandstofPa1;BrandstofEPa1;BouwjaarPa1;KBouwjaarPa1;KGewichtPa1;TenaamPa1;BrandstofPa2;XBrandstofPa2;BrandstofEPa2;BouwjaarPa2;KBouwjaarPa2;KGewichtPa2;TenaamPa2;BrandstofPaL;XBrandstofPaL;BrandstofEPaL;BouwjaarPaL;KBouwjaarPaL;KGewichtPaL;HHMotor;OPMotor;HHBrom;OPBrom;HHSnor;OPSnor;HHEFiets;HHBezitVm;OPBezitVm;FqNEFiets;FqEFiets;FqBTM;FqTrein;FqAutoB;FqAutoP;FqBrSnor;OVStKaart;Jaar;Maand;Week;Dag;Weekdag;Feestdag;Weggeweest;RedenNW;RedenNWZ;RedenNWW;RedenNWB;AantVpl;AantOVVpl;AantSVpl;EFiets;AutoEig;AutoHhL;AutoLWg;AutoLPl;AutoBed;AutoDOrg;AutoDPart;AutoDBek;AutoLeen;AutoHuur;AutoAnd;ByzDag;ByzAdr;ByzVvm;ByzTyd;ByzDuur;ByzRoute;ByzReden;ReisduurOP;AfstandOP;AfstandSOP;Verpl;VerplID;VerplNr;Toer;AantRit;Doel;MotiefV;KMotiefV;MeerWink;AardWerk;VertLoc;VertGeb;VertPC;VertPCBL;VertGem;VertProv;VertCorop;VertMRA;VertMRDH;AankGeb;AankPC;AankPCBL;AankGem;AankProv;AankCorop;AankMRA;AankMRDH;PCG;GemG;PCBLG;AfstV;KAfstV;Hvm;HvmRol;KHvm;VertUur;VertMin;KVertTijd;AankUur;AankMin;Reisduur;KReisduur;ActDuur;Kind6;VolgWerk;SAantAdr;SDezPlts;SPlaats1;SPlaats2;SPlaats3;SPlaats4;SPlaats5;AfstS;AfstSBL;SVvm1;SVvm2;SVvm3;SVvm4;SBegUur;SBegMin;SEindUur;SEindMin;CorrVerpl;GehBLVer;Rit;RitID;RitNr;AfstR;AfstRBL;KAfstR;Rvm;RvmRol;RAantIn;KRvm;RVertUur;RVertMin;RAankUur;RAankMin;RReisduur;RReisduurBL;RVertStat;RAankStat;RTSamen;RCorrSnelh;RVliegVer;FactorH;FactorP;FactorV
108290;1;59151190365;1;1;1;1;1;0;0;0;1;1053;363;1;8;8;23;36317;3;18;1;47;11;1;3;0;2;4;10;10;8;9;10;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;2;3;4;4;5;4;2019;8;33;12;2;0;1;0;0;0;0;1;0;0;5;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;9;110;1160;0;1;5915119036501;1;0;1;1;11;7;3;12;4;15;0.0;0.0;0;0;0;0;0;0;1053.0;1.0;363;8;23;3;18;4836.0;879;2321.0;1160;15;1;2;2;10;30;5;20;0;110;10;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;591511903650101;1;1160;4840;15;1;2;3;2;10;30;20;0;110;460;0.0;0.0;13;0;0;1440;1440;525544
108293;0;59151190458;1;1;1;1;1;0;0;0;1;1011;363;1;8;8;23;36304;1;18;1;57;13;1;3;0;2;3;2;3;8;7;3;1;1;1;1;1;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;1;1;0;0;0;0;0;4;4;5;5;5;5;5;5;5;4;2019;7;31;31;4;0;1;0;0;0;0;4;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;70;380;0;1;5915119045802;2;0;1;1;7;4;3;12;4;0;1012.0;1.0;363;8;23;1;18;0;1011.0;1.0;363;8;23;1;18;0.0;0;0.0;10;3;9;4;6;12;15;6;12;20;5;2;115;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;591511904580201;1;10;0;3;9;4;11;6;12;15;12;20;5;0;0.0;0.0;13;0;0;399;399;145789
108294;0;59151190458;1;1;1;1;1;0;0;0;1;1011;363;1;8;8;23;36304;1;18;1;57;13;1;3;0;2;3;2;3;8;7;3;1;1;1;1;1;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;1;1;0;0;0;0;0;4;4;5;5;5;5;5;5;5;4;2019;7;31;31;4;0;1;0;0;0;0;4;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;70;380;0;1;5915119045803;3;0;1;2;1;1;3;12;1;0;1011.0;1.0;363;8;23;1;18;0;1117.0;1.0;394;8;23;12;18;0.0;0;0.0;180;9;16;4;7;14;15;8;14;45;30;7;525;0;1;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;591511904580301;1;180;0;9;16;4;11;7;14;15;14;45;30;0;0.0;0.0;13;0;0;399;399;145789
108296;1;59151190551;1;1;1;1;1;0;0;0;1;1102;363;1;8;8;23;36393;7;18;2;22;6;1;1;3;4;4;10;10;8;9;10;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;1;1;3;3;5;1;2019;8;31;3;7;0;1;0;0;0;0;1;1;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;4;25;120;0;1;5915119055101;1;0;1;12;11;7;3;12;1;0;1102.0;1.0;363;8;23;7;18;0;1016.0;1.0;363;8;23;1;18;0.0;0;0.0;120;8;5;4;4;13;0;7;13;25;25;6;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;591511905510101;1;120;0;8;5;4;11;4;13;0;13;25;25;0;0.0;0.0;13;0;0;256;256;93552
108298;0;59151190613;1;1;4;3;3;0;0;0;4;1019;363;1;8;8;23;36333;6;18;2;50;12;2;3;0;2;2;10;10;8;9;10;2;1;2;1;0;1;1;0;0;1;0;0;2010;2;5;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;5;1;5;5;3;2;5;4;2019;9;39;23;2;0;1;0;0;0;0;2;0;0;1;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;60;160;0;1;5915119061302;2;0;1;1;1;1;3;12;3;0;1082.0;1.0;363;8;23;5;18;0;1019.0;1.0;363;8;23;6;18;0.0;0;0.0;80;7;7;4;5;17;0;10;17;30;30;7;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;591511906130201;1;80;0;7;7;4;11;5;17;0;17;30;30;0;0.0;0.0;13;0;0;54;218;79566
108299;1;59151190644;1;1;3;3;3;1;0;0;2;1052;363;1;8;8;23;36314;3;18;2;59;13;2;2;0;1;4;1;1;1;1;1;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;5;5;5;4;2019;9;37;13;6;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;825;80;0;1;5915119064401;1;1;1;11;10;7;3;12;1;0;1052.0;1.0;363;8;23;3;18;0;1052.0;1.0;363;8;23;3;18;0.0;0;0.0;40;5;9;4;6;10;0;5;13;0;180;11;105;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;591511906440101;1;40;0;5;9;4;11;6;10;0;13;0;180;0;0.0;0.0;13;0;0;445;890;324815
108300;0;59151190644;1;1;3;3;3;1;0;0;2;1052;363;1;8;8;23;36314;3;18;2;59;13;2;2;0;1;4;1;1;1;1;1;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;5;5;5;4;2019;9;37;13;6;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;825;80;0;1;5915119064402;2;0;2;2;1;1;3;12;4;0;1052.0;1.0;363;8;23;3;18;0;1016.0;1.0;363;8;23;1;18;0.0;0;0.0;40;5;8;4;5;14;45;8;25;30;645;11;#NULL!;0;1;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;591511906440201;1;20;0;3;8;4;11;5;14;45;15;0;15;0;0.0;0.0;13;0;0;445;890;324815
108301;0;59151190644;1;1;3;3;3;1;0;0;2;1052;363;1;8;8;23;36314;3;18;2;59;13;2;2;0;1;4;1;1;1;1;1;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;5;5;5;4;2019;9;37;13;6;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;825;80;0;0;5915119064402;2;0;2;2;1;1;3;12;4;0;1052.0;1.0;363;8;23;3;18;0;1016.0;1.0;363;8;23;1;18;0.0;0;0.0;40;5;8;4;5;14;45;8;25;30;645;11;#NULL!;0;1;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;591511906440202;2;20;0;3;8;4;11;5;25;15;25;30;15;0;0.0;0.0;13;0;0;445;890;324815
108302;1;59151191016;1;1;1;1;1;0;0;0;1;1033;363;1;8;8;23;36365;2;18;1;89;18;1;0;2;7;1;4;6;8;9;5;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;1;7;0;5;1;5;5;5;3;5;4;2019;9;37;10;3;0;1;0;0;0;0;1;0;0;5;2;2;2;2;2;2;2;2;2;2;1;3;3;3;3;3;3;11;15;40;0;1;5915119101601;1;0;1;1;12;3;3;12;4;0;1034.0;1.0;363;8;23;2;18;0;1033.0;1.0;363;8;23;2;18;0.0;0;0.0;40;5;1;2;2;10;45;5;11;0;15;4;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;591511910160101;1;40;0;5;1;2;2;2;10;45;11;0;15;0;0.0;0.0;13;0;0;615;615;224358
108304;1;59151191109;1;1;1;1;1;0;0;0;1;1073;363;1;8;8;23;36324;5;18;1;48;11;2;3;0;2;2;1;1;1;1;1;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;4;5;3;5;1;4;5;4;2019;9;38;21;7;0;1;0;0;0;0;2;2;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;35;50;0;1;5915119110901;1;0;1;9;8;6;3;12;1;0;1073.0;1.0;363;8;23;5;18;0;1076.0;1.0;363;8;23;5;18;0.0;0;0.0;25;4;4;4;4;11;0;5;11;15;15;4;255;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;591511911090101;1;25;0;4;4;4;11;4;11;0;11;15;15;0;0.0;0.0;13;0;0;904;904;329948
108305;0;59151191109;1;1;1;1;1;0;0;0;1;1073;363;1;8;8;23;36324;5;18;1;48;11;2;3;0;2;2;1;1;1;1;1;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;4;5;3;5;1;4;5;4;2019;9;38;21;7;0;1;0;0;0;0;2;2;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;35;50;0;1;5915119110902;2;0;1;1;8;6;3;12;4;0;1076.0;1.0;363;8;23;5;18;0;1073.0;1.0;363;8;23;5;18;0.0;0;0.0;25;4;4;4;4;15;30;8;15;50;20;5;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;591511911090201;1;25;0;4;4;4;11;4;15;30;15;50;20;0;0.0;0.0;13;0;0;904;904;329948
108306;1;59151191419;1;1;2;2;3;0;0;0;2;1098;363;1;8;8;23;36356;6;18;2;61;14;1;3;0;2;4;9;8;8;9;10;2;0;2;1;0;1;1;0;1;1;0;0;2018;6;1;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;5;4;3;3;3;5;4;2019;8;35;31;7;0;1;0;0;0;0;2;0;0;5;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;11;150;1200;0;1;5915119141901;1;0;1;9;8;6;3;12;1;0;1098.0;1.0;363;8;23;6;18;0;1721.0;1.0;416;8;19;17;18;0.0;0;0.0;600;13;1;1;1;12;30;6;14;0;90;10;240;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;591511914190101;1;600;0;13;1;1;2;1;12;30;14;0;90;0;0.0;0.0;13;0;0;195;390;142430
108307;0;59151191419;1;1;2;2;3;0;0;0;2;1098;363;1;8;8;23;36356;6;18;2;61;14;1;3;0;2;4;9;8;8;9;10;2;0;2;1;0;1;1;0;1;1;0;0;2018;6;1;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;5;4;3;3;3;5;4;2019;8;35;31;7;0;1;0;0;0;0;2;0;0;5;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;11;150;1200;0;1;5915119141902;2;0;1;1;8;6;3;12;4;0;1721.0;1.0;416;8;19;17;18;0;1098.0;1.0;363;8;23;6;18;0.0;0;0.0;600;13;1;2;2;18;0;11;19;0;60;9;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;591511914190201;1;600;0;13;1;2;2;2;18;0;19;0;60;0;0.0;0.0;13;0;0;195;390;142430
