field_1,Unnamed: 0,OPID,VertPC,AankPC,VertUur,VertMin,Reisduur,Hvm,geometry,length_m
"1415","1454","59030328495","3523.0","3511.0","19","30","30","9","LINESTRING (137025.28673705124 453832.41641358647, 137032.8685197914 453847.3089937219, 137078.868977059 453844.239373605, 137089.8023720875 453843.6437442152, 137090.8129965657 453867.29394079006, 137124.67126382538 453866.1709636087, 137180.4388022451 453862.3329206889, 137207.7331235964 453860.4551803957, 137242.29314806926 453858.07326128555, 137292.4766362258 453855.22434789466, 137302.10048869572 453854.62271507736, 137309.69543067366 453850.3011050674, 137318.68553110192 453852.71689509606, 137335.77387843997 453851.59928961744, 137377.7652604078 453848.9916924726, 137380.47031488625 453861.6768601908, 137430.1017877088 453988.0261247904, 137454.8053309384 454031.29696757975, 137487.43906727928 454042.9311376377, 137499.31430174556 454062.69363315974, 137504.43451998552 454058.48114920035, 137570.40457348988 454002.58656799805, 137581.41093776168 453993.5360199419, 137712.38991724033 453891.81102527067, 137734.3678696979 453873.26567081566, 137757.55673009605 453849.95430631767, 137754.4735173019 453793.1223933361, 137752.67224647783 453793.67380330793, 137892.25941264583 453901.9932421577, 137883.63349445947 453895.71445394395, 137881.41381360922 453894.2089507865, 137862.84405710653 453881.22204852564, 137832.87515309258 453940.6044378634, 137806.5823802406 453952.5109209808, 137780.96778805094 453978.1001464149, 137749.80941557023 454008.33711015404, 137709.38357204114 454050.7893819032, 137675.26200694888 454070.48968280014, 137656.50370587848 454099.79404025053, 137646.47303630976 454107.47252890357, 137604.99927412215 454139.91593356564, 137587.00639441487 454223.2345137499, 137572.29025065847 454294.5701476454, 137555.59519999154 454376.2265515708, 137537.51301101907 454466.8220527136, 137520.5029626755 454538.4774435962, 137511.3192611833 454587.90906584356, 137496.6039436297 454639.35170257615, 137451.62189836588 454871.0084860089, 137446.53135380097 454906.7186106996, 137436.93060950536 454977.4247714508, 137435.73443882607 454982.2687980574, 137426.51496271818 455028.85248758836, 137413.90749852167 455102.01704019896, 137395.8395935197 455154.4398294741, 137390.10885691067 455154.2932061743, 137317.65461122888 455191.76646981324, 137264.71068374606 455143.24517146073, 137261.28161972942 455146.56180908997, 137223.02017421243 455190.5680908025, 137199.41667291647 455275.655063909, 137176.736627206 455319.79517137393, 137131.54250957916 455406.239324255, 137130.32306567545 455410.2156844123, 137117.13025228915 455444.86492866464, 137102.0135082296 455480.02179736417, 137096.2544287863 455494.76221036806, 137093.81561434307 455500.80127667583, 137084.5112756217 455515.0204090652, 137042.5279119179 455580.51471139526, 137041.8812295968 455581.7409049737, 137024.49402792798 455614.2137179154, 136993.64866750507 455666.2391498582, 136993.15823124046 455667.0753745508, 136970.68364473296 455659.07924075145, 136892.57119645708 455634.16235301323, 136869.85686787282 455626.2899317957, 136800.04126603768 455604.58195147983, 136771.87828216812 455600.5461216855, 136694.16258344828 455581.53880097414, 136633.5047648996 455556.80658789276, 136626.2337287483 455570.0288687139, 136617.606955896 455587.3060349201, 136609.126205097 455608.84393984254, 136601.97523495767 455622.9892732127, 136581.79327101572 455655.0623171752, 136555.28053462342 455694.9916131724, 136520.68416777486 455674.8372022925, 136498.0657163144 455661.5254994706, 136422.55654092712 455708.5693691623)","4104.2611174674375"
"1416","1455","59030328495","3511.0","3523.0","22","30","30","9","LINESTRING (136422.55654092712 455708.5693691623, 136498.0657163144 455661.5254994706, 136520.68416777486 455674.8372022925, 136555.28053462342 455694.9916131724, 136581.79327101572 455655.0623171752, 136601.97523495767 455622.9892732127, 136609.126205097 455608.84393984254, 136617.606955896 455587.3060349201, 136626.2337287483 455570.0288687139, 136633.5047648996 455556.80658789276, 136694.16258344828 455581.53880097414, 136771.87828216812 455600.5461216855, 136800.04126603768 455604.58195147983, 136869.85686787282 455626.2899317957, 136892.57119645708 455634.16235301323, 136970.68364473296 455659.07924075145, 136993.15823124046 455667.0753745508, 136993.64866750507 455666.2391498582, 137024.49402792798 455614.2137179154, 137041.8812295968 455581.7409049737, 137042.5279119179 455580.51471139526, 137084.5112756217 455515.0204090652, 137093.81561434307 455500.80127667583, 137096.2544287863 455494.76221036806, 137102.0135082296 455480.02179736417, 137117.13025228915 455444.86492866464, 137130.32306567545 455410.2156844123, 137131.54250957916 455406.239324255, 137176.736627206 455319.79517137393, 137199.41667291647 455275.655063909, 137223.02017421243 455190.5680908025, 137261.28161972942 455146.56180908997, 137264.71068374606 455143.24517146073, 137317.65461122888 455191.76646981324, 137390.10885691067 455154.2932061743, 137395.8395935197 455154.4398294741, 137413.90749852167 455102.01704019896, 137426.51496271818 455028.85248758836, 137435.73443882607 454982.2687980574, 137436.93060950536 454977.4247714508, 137446.53135380097 454906.7186106996, 137451.62189836588 454871.0084860089, 137496.6039436297 454639.35170257615, 137511.3192611833 454587.90906584356, 137520.5029626755 454538.4774435962, 137537.51301101907 454466.8220527136, 137555.59519999154 454376.2265515708, 137572.29025065847 454294.5701476454, 137587.00639441487 454223.2345137499, 137604.99927412215 454139.91593356564, 137646.47303630976 454107.47252890357, 137656.50370587848 454099.79404025053, 137675.26200694888 454070.48968280014, 137709.38357204114 454050.7893819032, 137749.80941557023 454008.33711015404, 137780.96778805094 453978.1001464149, 137806.5823802406 453952.5109209808, 137832.87515309258 453940.6044378634, 137862.84405710653 453881.22204852564, 137881.41381360922 453894.2089507865, 137883.63349445947 453895.71445394395, 137892.25941264583 453901.9932421577, 137752.67224647783 453793.67380330793, 137754.4735173019 453793.1223933361, 137757.55673009605 453849.95430631767, 137734.3678696979 453873.26567081566, 137712.38991724033 453891.81102527067, 137581.41093776168 453993.5360199419, 137570.40457348988 454002.58656799805, 137504.43451998552 454058.48114920035, 137499.31430174556 454062.69363315974, 137487.43906727928 454042.9311376377, 137454.8053309384 454031.29696757975, 137430.1017877088 453988.0261247904, 137380.47031488625 453861.6768601908, 137377.7652604078 453848.9916924726, 137335.77387843997 453851.59928961744, 137318.68553110192 453852.71689509606, 137309.69543067366 453850.3011050674, 137302.10048869572 453854.62271507736, 137292.4766362258 453855.22434789466, 137242.29314806926 453858.07326128555, 137207.7331235964 453860.4551803957, 137180.4388022451 453862.3329206889, 137124.67126382538 453866.1709636087, 137090.8129965657 453867.29394079006, 137089.8023720875 453843.6437442152, 137078.868977059 453844.239373605, 137032.8685197914 453847.3089937219, 137025.28673705124 453832.41641358647)","4104.261117467437"
"1441","1480","59030329425","3583.0","3583.0","18","0","1","9",,
"1442","1481","59030329425","3583.0","3583.0","18","15","1","9",,
"1454","1493","59030331998","3532.0","3532.0","9","0","10","9",,
"1455","1494","59030331998","3532.0","3532.0","9","15","5","9",,
"1456","1495","59030331998","3532.0","3532.0","11","0","120","9",,
"1457","1496","59030331998","3532.0","3532.0","11","0","120","9",,
"1464","1503","59030332990","3524.0","0.0","16","0","5","9",,
"1467","1507","59030333145","3581.0","3581.0","15","0","1","9",,
"1468","1508","59030333145","3581.0","3581.0","16","0","10","9",,
"1533","1575","59058170866","3581.0","3581.0","14","30","10","9",,
"1534","1576","59058170866","3581.0","3581.0","16","30","15","9",,
"1551","1593","59058171238","3581.0","3581.0","18","40","5","9",,
"1552","1594","59058171238","3581.0","3581.0","18","55","5","9",,
"1557","1599","59058171393","3453.0","3453.0","20","0","60","9",,
"1558","1600","59058171486","3581.0","3581.0","10","30","150","9",,
"1561","1603","59058171610","3584.0","3584.0","15","0","9","9",,
"1600","1644","59058173160","3454.0","3454.0","15","0","60","9",,
"1605","1649","59058173191","3572.0","3572.0","16","0","60","9",,
"1612","1656","59058173346","3513.0","3551.0","8","55","2","9","LINESTRING (135903.18176365193 456909.53153311595, 135921.84613692565 456923.75690239563, 135916.43682558512 456940.80048663414, 135869.9668111433 457088.58812544483, 135738.65272259575 457210.30184839194, 135667.82470963732 457255.14748226234, 135643.0651117783 457241.45856887964, 135624.96023535315 457230.0580789833, 135601.42488691627 457215.87505906145, 135535.809040612 457177.6129230351, 135473.02654961555 457151.0117553899, 135459.8884145061 457155.3246091804, 135418.80154242017 457190.68895262695, 135361.38869032703 457240.0812463826, 135355.37165207815 457244.92257958127, 135335.39542762662 457223.06091422524, 135330.52643628023 457227.14116869593, 135263.9016928207 457209.67006429954, 135222.1180510819 457250.2680541066, 135186.74864445007 457206.7167588095, 135229.14877978654 457166.0603948873)","1109.9023912383068"
"1613","1657","59058173346","3551.0","3513.0","17","20","5","9","LINESTRING (135229.14877978654 457166.0603948873, 135186.74864445007 457206.7167588095, 135222.1180510819 457250.2680541066, 135263.9016928207 457209.67006429954, 135330.52643628023 457227.14116869593, 135335.39542762662 457223.06091422524, 135355.37165207815 457244.92257958127, 135361.38869032703 457240.0812463826, 135418.80154242017 457190.68895262695, 135459.8884145061 457155.3246091804, 135473.02654961555 457151.0117553899, 135535.809040612 457177.6129230351, 135601.42488691627 457215.87505906145, 135624.96023535315 457230.0580789833, 135643.0651117783 457241.45856887964, 135667.82470963732 457255.14748226234, 135738.65272259575 457210.30184839194, 135869.9668111433 457088.58812544483, 135916.43682558512 456940.80048663414, 135921.84613692565 456923.75690239563, 135903.18176365193 456909.53153311595)","1109.9023912383066"
"1614","1658","59058173346","3513.0","3513.0","17","40","3","9",,
"1615","1659","59058173656","3564.0","3564.0","16","30","10","9",,
"1616","1660","59058173656","3564.0","3564.0","16","50","5","9",,
"1621","1665","59058173966","3523.0","3523.0","19","40","5","9",,
"1622","1666","59058173966","3523.0","3523.0","22","45","5","9",,
"1626","1670","59058174214","3524.0","3524.0","13","55","5","9",,
"1627","1671","59058174214","3524.0","3524.0","15","5","5","9",,
"1669","1716","59061334137","3521.0","3521.0","20","30","5","9",,
"1678","1727","59061334478","3544.0","3544.0","16","39","60","9",,
"1702","1751","59061335377","3512.0","3512.0","23","0","10","9",,
"1712","1761","59061336772","3522.0","3522.0","8","25","5","9",,
"1713","1762","59061336772","3522.0","3522.0","14","30","5","9",,
"1739","1789","59061339965","3521.0","3521.0","9","45","15","9",,
"1740","1790","59061339965","3521.0","3527.0","11","30","102","9","LINESTRING (135951.9243647899 455125.4200248639, 136157.4148137007 455213.112074068, 136171.025451598 455210.79087214, 136198.68474359674 455225.92897168914, 136189.3633416763 455242.35279674415, 136126.28077656167 455353.6069010335, 136113.1946962585 455376.6540005081, 136103.17476311725 455393.0806436064, 136041.86204641848 455474.93420868926, 136003.65072609478 455492.68123560876, 135996.27131091157 455500.4419829094, 135983.0154014972 455507.47974421823, 135856.82375132357 455705.7173034762, 135853.38379051868 455712.9847001405, 135820.38172414238 455762.2442667682, 135804.01390368503 455768.927345327, 135798.1585970539 455771.8538216014, 135779.06241558923 455781.89644156944, 135755.42830480996 455781.0420484964, 135744.71205711213 455776.39943547803, 135655.15957691753 455734.61240975687, 135649.92784981892 455737.5032591051, 135637.70670734346 455760.0809827036, 135629.0669938563 455771.30737893033, 135611.86148652565 455788.07453044906, 135606.15821140056 455793.0478300363, 135608.7496018023 455795.00704056205, 135613.18523405687 455809.4535961347, 135617.11885868863 455823.46819564624, 135609.2691589593 455852.72684085724, 135569.61171384208 455967.63534608897, 135517.34579975953 455959.8177879979, 135482.3529159608 455954.5142543968, 135448.33555108684 455949.8301922221, 135415.47188281815 455944.0180936626, 135380.2069296975 455939.2949017179, 135345.4964440407 455934.4251315402, 135290.33438230952 455925.76468806615, 135242.0601527377 455918.9466822303, 135195.62355327146 455912.3999829558, 135144.8565508467 455904.39122674643, 135125.14766819254 455901.2767150294, 135061.4286711196 455891.81852947595, 135025.9883645173 455886.2752212225, 134948.57299897418 455874.3812296006, 134878.821490738 455864.71603882563, 134864.00443494 455861.3157623782, 134828.2381533908 455856.6207583508, 134766.36234792555 455850.7303350198, 134657.57756698446 455895.82253969676, 134557.11685365066 455979.8352087536, 134429.6707903794 456013.81631540175, 134425.73124479107 456015.7240263926, 134382.61420402038 456034.68321172695, 134357.1066774736 456046.22651494143, 134308.0551773856 456068.4375208503, 134302.15891389397 456071.11003687506, 134274.54035420893 456084.1423098102, 134256.28916937107 456080.5133724164, 134227.26330343474 456009.182967039, 134282.9555848553 455967.16141455004, 134408.5133653073 455774.871930445, 134383.06821295628 455636.346819954, 134385.62843287468 455625.67747245514, 134389.16543631972 455574.4830557914, 134395.36397878613 455523.8116777593, 134445.8078959897 455525.36104178603, 134497.2532031597 455527.09593498276, 134556.64468720174 455529.4662811576, 134585.76288192833 455421.5800284354, 134596.54987670123 455399.5507649607, 134599.9552795117 455392.60529075057, 134602.239094066 455387.93412501784, 134613.8419672034 455364.2549052963, 134676.62465182983 455276.8035004234, 134705.19411168701 455251.87590418686, 134753.92003786803 455209.5543607739, 134789.54067359166 455177.21090289607, 134766.1115095568 455148.2782744784, 134816.60314430474 455103.21318122774, 134739.32950696175 455013.0502394853, 134757.87793678517 454984.3920353098, 134753.20774838637 454975.4211998058, 134742.35128557115 454962.24764836207, 134731.63939001077 454949.24042232585, 134719.83907234357 454934.92478223983, 134711.58638147564 454924.9116083204, 134747.60862889735 454893.12253725436, 134743.69041864434 454881.99020431185, 134743.40142433124 454874.98198683636, 134740.21981677442 454851.15187008335)","4407.342744649605"
"1741","1791","59061339965","3527.0","3521.0","18","30","15","9","LINESTRING (134740.21981677442 454851.15187008335, 134743.40142433124 454874.98198683636, 134743.69041864434 454881.99020431185, 134747.60862889735 454893.12253725436, 134711.58638147564 454924.9116083204, 134719.83907234357 454934.92478223983, 134731.63939001077 454949.24042232585, 134742.35128557115 454962.24764836207, 134753.20774838637 454975.4211998058, 134757.87793678517 454984.3920353098, 134739.32950696175 455013.0502394853, 134816.60314430474 455103.21318122774, 134766.1115095568 455148.2782744784, 134789.54067359166 455177.21090289607, 134753.92003786803 455209.5543607739, 134705.19411168701 455251.87590418686, 134676.62465182983 455276.8035004234, 134613.8419672034 455364.2549052963, 134602.239094066 455387.93412501784, 134599.9552795117 455392.60529075057, 134596.54987670123 455399.5507649607, 134585.76288192833 455421.5800284354, 134556.64468720174 455529.4662811576, 134497.2532031597 455527.09593498276, 134445.8078959897 455525.36104178603, 134395.36397878613 455523.8116777593, 134389.16543631972 455574.4830557914, 134385.62843287468 455625.67747245514, 134383.06821295628 455636.346819954, 134408.5133653073 455774.871930445, 134282.9555848553 455967.16141455004, 134227.26330343474 456009.182967039, 134256.28916937107 456080.5133724164, 134274.54035420893 456084.1423098102, 134302.15891389397 456071.11003687506, 134308.0551773856 456068.4375208503, 134357.1066774736 456046.22651494143, 134382.61420402038 456034.68321172695, 134425.73124479107 456015.7240263926, 134429.6707903794 456013.81631540175, 134557.11685365066 455979.8352087536, 134657.57756698446 455895.82253969676, 134766.36234792555 455850.7303350198, 134828.2381533908 455856.6207583508, 134864.00443494 455861.3157623782, 134878.821490738 455864.71603882563, 134948.57299897418 455874.3812296006, 135025.9883645173 455886.2752212225, 135061.4286711196 455891.81852947595, 135125.14766819254 455901.2767150294, 135144.8565508467 455904.39122674643, 135195.62355327146 455912.3999829558, 135242.0601527377 455918.9466822303, 135290.33438230952 455925.76468806615, 135345.4964440407 455934.4251315402, 135380.2069296975 455939.2949017179, 135415.47188281815 455944.0180936626, 135448.33555108684 455949.8301922221, 135482.3529159608 455954.5142543968, 135517.34579975953 455959.8177879979, 135569.61171384208 455967.63534608897, 135609.2691589593 455852.72684085724, 135617.11885868863 455823.46819564624, 135613.18523405687 455809.4535961347, 135608.7496018023 455795.00704056205, 135606.15821140056 455793.0478300363, 135611.86148652565 455788.07453044906, 135629.0669938563 455771.30737893033, 135637.70670734346 455760.0809827036, 135649.92784981892 455737.5032591051, 135655.15957691753 455734.61240975687, 135744.71205711213 455776.39943547803, 135755.42830480996 455781.0420484964, 135779.06241558923 455781.89644156944, 135798.1585970539 455771.8538216014, 135804.01390368503 455768.927345327, 135820.38172414238 455762.2442667682, 135853.38379051868 455712.9847001405, 135856.82375132357 455705.7173034762, 135983.0154014972 455507.47974421823, 135996.27131091157 455500.4419829094, 136003.65072609478 455492.68123560876, 136041.86204641848 455474.93420868926, 136103.17476311725 455393.0806436064, 136113.1946962585 455376.6540005081, 136126.28077656167 455353.6069010335, 136189.3633416763 455242.35279674415, 136198.68474359674 455225.92897168914, 136171.025451598 455210.79087214, 136157.4148137007 455213.112074068, 135951.9243647899 455125.4200248639)","4407.3427446496025"
